code,Date,week,context_design,form,kind,file_number,context,post_content,imageURL,URL
202209,20220917,週六,攝影,照片,生活常用語,277,客家例句：逐擺討論當晝愛食麼个，大家就七個和尚八樣腔，當難決定。、華語翻譯：每次討論中午要吃甚麼，大家就七嘴八舌，好難決定。,【四縣腔－081】逐擺［dag‵bai‵］當晝［dong′zu］決定［gied‵tin］想法分歧的時候，該怎麼辦呢？投票表決？還是擲銅板交給神決定呢？學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hakka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0917-277.jpg,https://elearning.hakka.gov.tw/base/10001/door//9-mp3/mp3/277.mp3
202209,20220916,週五,多圖文,圖片,生活常用語,133,「乳臭味」的客家話怎麼說呢？［1］臭味［2］臭乳臊［3］甘甘,【四縣腔－080】你知道「乳臭味」的客家話怎麼說嗎？答案就是［cunenso′］你答對了嗎？留言讓小編知道你已經學會了「臭乳臊」的意思~學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hakka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0916-133.jpg,https://elearning.hakka.gov.tw/base/10001/door//9-mp3/mp3/133.mp3
202209,20220915,週四,圖文,圖片,百工說客語,225,客家單字：染頭那毛、客家音標：ngiamteuˇnaˇmo′、客家例句：阿姨這禮拜日嫁妹仔，現下準備去染頭那毛。、華語翻譯：阿姨這星期日嫁女兒，現在準備去染頭髮。,【四縣腔－079】阿姨想染個亮麗的髮色，白頭髮拔也拔不完，怎麼樣才能跟白頭髮說掰掰呢？歡迎以下留言~學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hakka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0915-225.jpg,https://elearning.hakka.gov.tw/base/10001/door//9-mp3/mp3/225.mp3
202209,20220914,週三,攝影,照片,看茶金學客語,320,客家例句：山妹係仰般做出老香味个？、華語翻譯：山妹是怎麼製作出陳香味的？,【海陸腔－078】客語：山妹係仰般做出老香味？［san‵moiˇheˇngiong′ban‵zoˇchudlo′hiong‵mui+gaiˇ］華語：山妹是怎麼製作出陳香味的？https://youtu.be/4izh9ZHfTZI學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hakka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0914-320.jpg,https://elearning.hakka.gov.tw/base/10001/door//9-mp3/mp3/320.mp3
202209,20220913,週二,多圖文,照片,生活常用語,172,討飯的客語是？地下道時常看到＿＿＿个人。地下道時常看到討飯的人。,【四縣腔－077】［bun′fan］這是什麼意思？要怎麼寫呢？趕快點入下方影片唷～學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hakka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0913-172.jpg,https://elearning.hakka.gov.tw/base/10001/door//9-mp3/mp3/172-1.mp3
202209,20220912,週一,圖文,圖片,生活常用語,209,客家單字：扐等、客家音標：ledden‵、客家例句：阿姆扐等目汁沷沷跌个細嬰兒仔。、華語翻譯：媽媽抱著眼淚直流的小嬰兒。,【四縣腔－076】奶剛餵完，尿布也剛換，小寶貝卻還是哭鬧不停，一直抱著也不是辦法，該怎麼辦呢？歡迎以下留言～學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hakka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0912-209.jpg,https://elearning.hakka.gov.tw/base/10001/door//9-mp3/209.mp3
202209,20220911,週日,攝影,照片,生活常用語（中秋連假）,275,客家例句：八月半阿婆屋下有當多月光餅。、華語翻譯：中秋節外婆家有很多月光餅。,【四縣腔－075】八月半［bad‵ngiedban］屋下［vug‵ha′］月光餅［ngiedgong′biang‵］今晚想來點．．．串燒蒜苗鴨胸搭配咖哩月餅，中秋節就是要烤好！烤滿！大家說對不對呀～學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hakka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0911-275.jpg,https://elearning.hakka.gov.tw/base/10001/door//9-mp3/275.mp3
202209,20220910,週六,多圖文,圖片,生活常用語（中秋連假）,136,「時光流逝之快」的客家話怎麼說呢？［1］年怕中秋月怕半［2］三下钁頭兩畚箕［3］乞食仔也有三年好運,【四縣腔－074】你知道「時光流逝之快」的客家話怎麼說嗎？答案就是［ngienˇpazung′qiu′ngiedpaban］你答對了嗎？留言讓小編知道你已經學會了「年怕中秋月怕半」的意思~學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hakka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0910-136.jpg,https://elearning.hakka.gov.tw/base/10001/door//9-mp3/136.mp3
202209,20220908,週四,影音,短影片,浪漫臺三線,31,客家例句：歡迎來浪漫臺三線高原社區食艾仔粄粽。、華語翻譯：歡迎來浪漫臺三線高原社區吃艾草粄粽。,【四縣腔－072】艾仔粄粽［ngiee‵ban‵zung］歡迎來浪漫臺三線高原社區吃艾草粄粽。艾草粄粽嘗起來甘甜甘甜，它獨特香氣，令人著迷，你們是不是跟我一樣沉醉了呢？學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hakka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0908-31.jpg,https://elearning.hakka.gov.tw/base/10001/door//9-mp3/31.mp3
202209,20220907,週三,多圖文,照片,百工說客語,193,半途而廢的客語是？佢做事情堵著困難就＿＿＿，無採佢花忒恁多時間在這位。他遇到困難就半途而廢，枉費他花了這麼多時間在這裡。,【四縣腔－071】［banliˇbancan］這是什麼意思？要怎麼寫呢？趕快點入下方影片唷～學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hakka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0907-193.jpg,https://elearning.hakka.gov.tw/base/10001/door//9-mp3/193.mp3
202209,20220906,週二,圖文,圖片,生活常用語,208,客家單字：涿雨、客家音標：dug‵i‵、客家例句：老妹放學涿雨轉屋下。、華語翻譯：妹妹放學淋雨回家。,【四縣腔－070】炎熱的天氣，一場午後的陣雨，喜歡玩水的孩子們樂歪了，踩踏著路上的積水，濺起水花，笑聲起落，然後．．．回家被媽媽罵（小聲說．．．有被喚起童年回憶的，請舉手～學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hakka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0906-208.jpg,https://elearning.hakka.gov.tw/base/10001/door//9-mp3/208.mp3
202209,20220905,週一,多圖文,圖片,百工說客語,132,「謀生」的客家話怎麼說呢？［1］撿採［2］打算盤［3］賺食,【四縣腔－069】你知道「謀生」的客家話怎麼說嗎？答案就是［consiid］你答對了嗎？留言讓小編知道你已經學會了「賺食」的意思~學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hakka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0905-132.jpg,https://elearning.hakka.gov.tw/base/10001/door//9-mp3/132.mp3
202209,20220904,週日,攝影,照片,百工說客語,276,客家例句：後生人毋好驚食苦，愛肯打拚。、華語翻譯：年輕人不要怕吃苦，要肯努力。,【四縣腔－068】後生人［heusang′nginˇ］毋好［mˇho‵］食苦［siidku‵］打拚［da‵biang］媽媽在孩子很小的時候接了三個工作，白天日常班、晚班、假日班，才換得現在舒服的生活，媽媽說：趁年輕要多努力一點。向媽媽看齊！學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hakka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0904-276.jpg,https://elearning.hakka.gov.tw/base/10001/door//9-mp3/276.mp3
202209,20220903,週六,圖文,圖片,百工說客語,89,客家單字：了大空、客家音標：liau‵taikung′、客家例句：佢做生理失敗，這擺就了大空了。、華語翻譯：他做生意失敗，這次就賠慘了。,【四縣腔－067】謹慎投資非常重要，不然辛苦賺來的錢就沒了～學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hakka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0903-89.jpg,https://elearning.hakka.gov.tw/base/10001/door//9-mp3/89.mp3
202209,20220902,週五,影音,短影片,百工說客語,12,客家例句：做這隻蝦公做忒歸晝邊仔，愛真有耐心。、華語翻譯：做這隻蝦子花了整個下午，要很有耐心。,【四縣腔－066】蝦公［haˇgung′］歸晝邊仔［gui′zubien′e‵］做這隻蝦子花了整個下午，要很有耐心。哇～竹籐做的蝦子耶！好厲害！好有耐心呀～讓小編想起～小學用芒草編製籐籃歡樂的時光，曾經割到手的＋１啦～學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hakka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0902-12.jpg,https://elearning.hakka.gov.tw/base/10001/door//9-mp3/12.mp3
202209,20220901,週四,多圖文,照片,生活常用語,170,孩子王的客語是？阿哥係＿＿＿，長透帶等這兜姪仔去公園搞。哥哥是孩子王，經常帶著這些姪子去公園玩。,【四縣腔－065】［gau‵teuˇvongˇ］這是什麼意思？要怎麼寫呢？小孩子的體力相當好啊！大人們平常還是要鍛鍊鍛鍊體力才行！我是胖虎，我是孩子王，「孩子王」的客語怎麼寫呢？趕快點入下方影片唷～學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hakka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0901-170.jpg,https://elearning.hakka.gov.tw/base/10001/door//9-mp3/170.mp3
202208,20220831,週三,圖文,圖片,生活常用語,91,客家單字：當牛、客家音標：dong′ngiuˇ、客家例句：因為先生當有耐心教，這兜本來當牛个細人仔全變到當乖。、華語翻譯：因為老師非常有耐心的教導，這些本來很頑皮的小孩子全部都變得很乖。,【064】很頑皮的小孩，需要用更多的心思去引導不然會越來越皮，長大就管不動囉～臉書大神吶～有什麼心法可以傳授呢歡迎以下留言～更多客語學習搜尋：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hakka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0831-91.jpg,https://elearning.hakka.gov.tw/base/10001/door//8-MP3-2/91.mp3
202208,20220830,週二,攝影,照片,浪漫臺三線,274,客家例句：北埔晒柿餅个景色當餳人。、華語翻譯：北埔曬柿餅的景色很吸引人。,【063】晒柿餅［saiciibiang‵］景色［gin‵sed‵］餳人［xiangˇnginˇ］上次環島經過浪漫臺三線，沿途景色很漂亮哦～小編推～推～推～更多客語學習搜尋：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hakka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0830-274.jpg,https://elearning.hakka.gov.tw/base/10001/door//8-MP3-2/274.mp3
202208,20220829,週一,多圖文,圖片,生活常用語,130,「隨意」的客家話怎麼說呢？［1］摘［2］儘採［3］盡量,【062】你知道「隨意」的客家話怎麼說嗎？答案就是［qin‵cai‵］你答對了嗎？留言讓小編知道你已經學會了「儘採」的意思~更多客語學習搜尋：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hakka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0829-130.jpg,https://elearning.hakka.gov.tw/base/10001/door//8-MP3-2/130.mp3
202208,20220828,週日,圖文,圖片,生活常用語,206,客家單字：有影無、客家音標：iu′iang‵moˇ、客家例句：聽講若妹仔有身項了，有影無？、華語翻譯：聽說妳女兒懷孕了，真的嗎？,【061】真的嗎？真的嗎！？不一樣的說話口氣聽起來的意思也會不一樣客家話也運用相同的道理唷～更多客語學習搜尋：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hakka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0828-206.jpg,https://elearning.hakka.gov.tw/base/10001/door//8-MP3-2/206.mp3
202208,20220827,週六,影音,短影片,口號,35,客家例句：逐日一客話當湛斗、華語翻譯：每日一客語很棒,【060】當湛斗［dong′zamdeu‵］每日一客語可以學到生活中相當實用的客家話現學現賣，大家快點學起來～更多客語學習搜尋：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hakka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0827-35.jpg,https://elearning.hakka.gov.tw/base/10001/door//8-MP3-2/35.mp3
202208,20220825,週四,圖文,圖片,生活常用語,88,客家單字：當竳線、客家音標：dong′denˇxien、客家例句：這人生來好看，著衫褲又當竳線，看起來就當靚。、華語翻譯：這人長的很好看，穿著又很正點，看起來就很美。,【058】喜歡欣賞路上人們的穿著透過衣服、飾品、妝髮的搭配能感受到路人們想表達的語言和心情唷～大家會跟我一樣邊看風景邊欣賞路人嗎？更多客語學習搜尋：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hakka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0825-88.jpg,https://elearning.hakka.gov.tw/base/10001/door//8-MP3-2/88.mp3
202208,20220824,週三,攝影,照片,生活常用語,56,客家例句：驚怕會赴毋著，大家愛早兜仔出門哦！、華語翻譯：恐怕會趕不上，大家要早點出門哦！,【057】赴毋著［fumˇdo‵］早上提早出門，就不用趕到氣喘如牛啦～還是大家都在家居家辦公呢！更多客語學習搜尋：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hakka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0824-56.jpg,https://elearning.hakka.gov.tw/base/10001/door//8-MP3-2/56.mp3
202208,20220823,週二,多圖文,圖片,生活常用語,129,「令人討厭的人」的客家話怎麼說呢？［1］毋會笑个人［2］當砸个人［3］得人惱个人,【056】你知道「令人討厭的人」的客家話怎麼說嗎？答案就是［ded‵nginˇnau′genginˇ］你答對了嗎？留言讓小編知道你已經學會了「得人惱个人」的意思~更多客語學習搜尋：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hakka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0823-129.jpg,https://elearning.hakka.gov.tw/base/10001/door//8-MP3-2/129.mp3
202208,20220822,週一,圖文,圖片,生活常用語,86,客家單字：當驚、客家音標：dong′giang′、客家例句：這擺風搓个風雨比往年大，大家當驚會有大災難。、華語翻譯：這次颱風的風雨比往年大，大家很怕會造成大災難。,【055】颱風天待在家裡是最安全的唷！小編家裡時時刻刻都有充足的乾糧喔～來因應颱風季絕對不是因為編愛吃啦～哈客網路學院關心您！更多客語學習搜尋：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hakka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0822-86.jpg,https://elearning.hakka.gov.tw/base/10001/door//8-MP3-2/86.mp3
202208,20220821,週日,影音,短影片,百工說客語,43,客家例句：做得請你摎手機仔收起來無？、華語翻譯：可以請你將手機收起來嗎？,【054】收起來［su′hi‵loiˇ］無［moˇ］一機在手，樂趣無窮阿～手機帶給人們便利的世代可以．．．導航、視訊、看新聞．．．還可以．．．支付費用！！！不過阿～就因如此的方便在不知不覺中滑啊～滑啊～滑～造成身邊人的困擾呢！套一句媽媽常說的話「吃飯要專心吃飯」那．．．聊天也要專心聊天唷～大家說好不好哇～更多客語學習搜尋：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hakka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0821-43.jpg,https://elearning.hakka.gov.tw/base/10001/door//8-MP3-2/43.mp3
202208,20220820,週六,多圖文,照片,生活常用語,168,勾肩搭背的客語是？雖然𠊎摎佢係叔伯姊妹，毋過（亻恩）兜感情當好，時常＿＿＿共下出去尞。雖然我跟她是堂姊妹，不過我們感情相當好，常常勾肩搭背一起出去玩。,【053】［ban′teuˇnam‵giang‵］這是什麼意思？要怎麼寫呢？這句話能讓句子聽起來更加有層次感唷！趕快點入下方影片唷～更多客語學習搜尋：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hakka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0820-168.jpg,https://elearning.hakka.gov.tw/base/10001/door//8-MP3-2/168.mp3
202208,20220819,週五,圖文,圖片,生活常用語,85,客家單字：當湛、客家音標：dong′zam、客家例句：頭家喊佢做个事，阿明姊都做到當湛。、華語翻譯：老闆叫他做的事，阿明姊都做得很好。,【052】很棒！很棒！被稱讚了，會開心一整天呢！趕快向身邊的人說一聲你好棒！更多客語學習搜尋：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hakka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0819-85.jpg,https://elearning.hakka.gov.tw/base/10001/door//8-MP3-2/85.mp3
202208,20220818,週四,攝影,照片,生活常用語,55,客家例句：該隻細人仔緊大緊精、華語翻譯：那個小孩越大越聰明,【051】細人仔［senginˇe‵］精［jin′］現在的小孩都好聰明阿～很會看人的臉色說話擄獲了大人的心吶～更多客語學習搜尋：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hakka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0818-55.jpg,https://elearning.hakka.gov.tw/base/10001/door//8-MP3-2/55.mp3
202208,20220817,週三,多圖文,圖片,生活常用語,128,「賽跑」的客家話怎麼說呢？［1］跈毋著［2］走相逐［3］赴毋掣,【050】你知道「賽跑」的客家話怎麼說嗎？答案就是［zeu‵xiong′giug‵］你答對了嗎？留言讓小編知道你已經學會了「走相逐」的意思囉~更多客語學習搜尋：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hakka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0817-128.jpg,https://elearning.hakka.gov.tw/base/10001/door//8-MP3-2/128.mp3
202208,20220816,週二,圖文,圖片,百工說客語,207,客家單字：無時閒、客家音標：moˇsiiˇhanˇ、客家例句：六月天公大家做到無時閒。、華語翻譯：農收時大家忙到不可開交。,【049】六月天公［liug′ngied‵tien′gung′］農收時，正是炎熱的夏天農民頂著斗笠，辛苦地在田裡工作！讓我們向農民說一聲：辛苦了，謝謝你們。更多客語學習搜尋：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hakka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0816-207.jpg,https://elearning.hakka.gov.tw/base/10001/door//8-MP3-2/207.mp3
202208,20220815,週一,影音,短影片,生活常用語,16,客家例句：你做得摎𠊎尋一下東西無？、華語翻譯：你可以幫我找一下東西嗎？,【048】做得［zoded‵］摎［lau′］尋［qimˇ］你的房間～是不是跟小編一樣亂中有序娘親總會看不下去，整理到乾乾淨淨這下．．．真的慘了~找不到東西了！(((請支援前線...讓我們用今日的每日一客語請求支援吧！更多客語學習搜尋：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hakka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0815-16.jpg,https://elearning.hakka.gov.tw/base/10001/door//8-MP3-2/16.mp3
202208,20220814,週日,多圖文,照片,生活常用語,167,吹牛的客語是？𠊎有一位同學講話當愛＿＿＿，佢逐擺講話，都使𠊎感受著个係無自信个表現。我有一位很愛吹牛的同學，他每次說話，都讓我感受到那是沒自信的表現。,【047】［pang′gie′goi′］這是什麼意思？要怎麼寫呢？趕快點入下方影片唷～更多客語學習搜尋：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hakka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0814-167.jpg,https://elearning.hakka.gov.tw/base/10001/door//8-MP3-2/167.mp3
202208,20220813,週六,圖文,圖片,生活常用語,81,客家單字：當好、客家音標：dong′ho‵、客家例句：做志工當好做得幫助人、華語翻譯：當志工很好可以幫助人,【046】大家有做志工的經驗嗎？要怎麼參加呢？小編迫不及待搶先分享小編都有參加社團每年舉辦「社會責任日」的活動曾經到偏鄉陪伴小朋友吃飯、到海邊淨灘．．．結束一日的活動後內心充滿了感動，好開心啊～歡迎大家在下方留言分享志工體驗唷～更多客語學習搜尋：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hakka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0813-81.jpg,https://elearning.hakka.gov.tw/base/10001/door//8-MP3-2/81.mp3
202208,20220812,週五,攝影,照片,百工說客語,124,客家例句：七月半愛祭拜好兄弟、華語翻譯：中元節要祭拜好兄弟,【045】七月半［qid‵ngiedban］祭拜［jibai］好兄弟［ho‵hiung′ti］今天大家都準備的很豐富唷～從早忙到晚要拜神明、祖先、地基主當然還有好兄弟非常忙碌呢！更多客語學習搜尋：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hakka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0812-124.jpg,https://elearning.hakka.gov.tw/base/10001/door//8-MP3-2/124.mp3
202208,20220811,週四,多圖文,圖片,生活常用語,131,「聊天」的客家話怎麼說呢？［1］打嘴鼓［2］啄目睡［3］食零嗒,【044】你知道「聊天」的客家話怎麼說嗎？答案就是［da‵zoigu‵］你答對了嗎？留言讓小編知道你已經學會了「打嘴鼓」的意思囉~學習更多客語哈客網路學院：https://elearning.hakka.gov.tw/mooc/index.php＃哈客網路學院＃每日一客語＃逐日一客語＃客家委員會＃客家話好簡單＃hakka＃hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0811-131.jpg,https://elearning.hakka.gov.tw/base/10001/door//8-MP3-2/131.mp3
202208,20220810,週三,影音,短影片,生活常用語,48,客家例句：還豐沛哦~、華語翻譯：好豐富哦~,【043】豐沛［pong′pai］過年時節，阿婆看到（亻恩）回來，盡歡喜，煮一桌个菜，還豐沛哦～有人好食客家菜嗎？哪一道菜盡好食呢？更多客語學習搜尋：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hakka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0810-48.jpg,https://elearning.hakka.gov.tw/base/10001/door//8-MP3/48.mp3
202208,20220809,週二,圖文,圖片,生活常用語,80,客家單字：食飽、客家音標：siidbau‵、客家例句：你食飽吂？需要食點心無？、華語翻譯：你吃飽了嗎？需要吃點心嗎？,【042】三餐正餐吃完，總是需要吃一點甜食，吃完真的很滿足，會有幸福感喔～更多客語學習搜尋：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hakka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0809-80.jpg,https://elearning.hakka.gov.tw/base/10001/door//8-MP3/80.mp3
202208,20220808,週一,攝影,照片,生活常用語,125,客家例句：阿爸你辛苦了，感謝你个照顧、華語翻譯：爸爸你辛苦了，感謝你的照顧,【041】感謝［gam‵qia］辛苦了［xin′ku‵le′］父親節到了，莫毋記得同阿爸講：辛苦了～更多客語學習搜尋：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hakka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0808-125.jpg,https://elearning.hakka.gov.tw/base/10001/door//8-MP3/125.mp3
202208,20220807,週日,圖文,圖片,生活常用語,77,客家單字：當好食、客家音標：dong′ho‵siid、客家例句：客家粄圓當好食、華語翻譯：客家湯圓很好吃,【040】煮客家鹹粄圓放香菇絲、蝦米、芹菜、香菜菣香，就會盡好食，盡香喔～更多客語學習搜尋：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hakka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0807-77.jpg,https://elearning.hakka.gov.tw/base/10001/door//8-MP3/77.mp3
